t,fsr_l,fsr_r,tof_l,tof_r,imu_l_ax,imu_l_ay,imu_l_az,imu_l_gx,imu_l_gy,imu_l_gz,imu_r_ax,imu_r_ay,imu_r_az,imu_r_gx,imu_r_gy,imu_r_gz,lift_angle_l,lift_angle_r,omega_l,omega_r,jerk_l,jerk_r,tof_vel_l,tof_vel_r,frame_label,knee_angle,shin_angle_vertical,trunk_lean,ankle_disp_px,near_visibility
1773519345.0661,2,936,25.0,32.0,0.6377,-0.8711,0.1753,-16.9389,12.0076,-2.6947,0.9993,0.2598,0.0156,2.0916,2.0611,1.374,71.687488981354,87.76017332656731,20.93729206607196,3.242036361609783,0.3080418705646237,0.0327891247791478,-10.0,0.0,rest,95.74136283727734,0.8090615330604306,,-1.0718688964843714,0.9368287324905396
1773519345.1662,0,938,22.0,34.0,0.5007,-0.8765,0.1147,-6.5267,4.6718,-1.1374,0.9827,0.2424,-0.0054,1.0229,1.5115,1.3664,71.30213725806108,87.67590299061744,8.106615008127621,2.279913511517488,0.3492841710184158,0.1162931101804798,-15.0,0.0,rest,,0.19567755652703292,,0.354400634765657,0.9270403385162354
1773519345.2662,0,934,22.0,32.0,0.5669,-0.8386,0.1538,4.2672,5.3893,2.3817,0.9797,0.2424,-0.0166,1.4427,3.4885,-0.4504,71.07665853775839,87.78568874005921,7.27502888104233,3.8018253116102008,0.0994055071888222,0.0276521384895478,5.0,-10.0,rest,94.38974256782228,2.0875167091526046,,-3.716979980468711,0.9252423644065857
1773519345.3663,1,935,23.0,32.0,0.551,-0.8191,0.1326,-4.1679,4.8321,-0.9618,0.9753,0.249,-0.0105,1.4427,4.0916,0.2901,70.80038983271932,87.94426737182354,6.453343324200255,4.348187192382591,0.1344152414114086,0.0109433644740386,10.0,-10.0,rest,94.91575044766499,2.0369772145216767,,-4.846618652343739,0.9232999086380005
1773519345.4664,1,933,24.0,30.0,0.5891,-0.8494,0.1885,-5.7099,0.6794,-2.7786,0.981,0.2466,-0.0098,0.7252,2.3817,0.7099,70.13298301435566,87.93636619946173,6.386326043195728,2.5888931882176984,0.0398730781824074,0.0177056595636326,-15.0,-10.0,rest,94.91575044766499,1.1352218096475568,,-2.3041687011718714,0.9360204935073853
1773519345.5664,3,931,20.0,30.0,0.5703,-0.8164,0.1277,-1.313,10.0992,1.3053,0.981,0.241,-0.0046,1.8779,3.0153,-0.5954,70.41228471656852,87.99704222979481,10.267502993912396,3.601811163845212,0.3320999809610553,0.0310157760213802,0.0,15.0,rest,91.8252198118746,1.1352218096475568,,-1.2319946289062145,0.9399986267089844
1773519345.6665,2,935,24.0,33.0,0.5366,-0.8123,0.1453,2.5267,10.7939,2.6565,0.9749,0.2454,-0.0103,1.5649,1.8779,-0.7939,70.72253779608464,87.93831963523616,11.399538690227777,2.5701551762490915,0.1447190132053799,0.0061737659673788,15.0,10.0,rest,93.9784913731894,0.9439037770626708,,-0.5637207031249503,0.925026535987854
1773519345.7666,1,934,23.0,32.0,0.5586,-0.8499,0.1807,-7.8015,9.542,-0.9618,0.9805,0.2478,-0.0132,0.5649,1.7634,-0.3511,70.89792918774083,87.86831516819747,12.36277580036134,1.884665163895168,0.1937428463857021,0.0347607044955977,0.0,-15.0,rest,94.58930276343335,1.7597651361588746,,-1.3317871093749645,0.951603353023529
1773519345.8667,5,939,24.0,30.0,0.532,-0.8601,0.1545,-2.916,12.3206,-0.9771,0.9851,0.2327,-0.0146,0.7634,2.9237,-0.5267,71.3140411424976,87.93115222565709,12.698620585323432,3.067281229362577,0.0598756159599944,0.0645419190823337,10.0,5.0,rest,94.07329028199337,3.857631263268097,,-1.3317871093749645,0.9694371819496155
1773519345.9667,1,936,25.0,33.0,0.5437,-0.8521,0.144,-2.1527,5.145,-1.1374,0.9934,0.2493,0.0156,1.771,3.5115,-1.1756,71.0354912695256,88.03437106811874,5.6919962271596765,4.104766571925863,0.1793561391945791,0.005866017891497,-15.0,20.0,rest,93.3197849908717,3.556013504421739,,-5.790832519531222,0.9229357242584229
1773519346.0668,2,923,21.0,34.0,0.5229,-0.8191,0.1738,-0.5802,6.3206,-0.1679,0.9802,0.248,-0.0107,2.8626,3.0992,-2.2519,70.8738798413101,88.09318332999777,6.349394208111511,4.782318790084994,0.0601454090283004,0.0513989140263637,-10.0,0.0,rest,93.42958133672265,3.7550528741346922,,-5.303771972656222,0.9315040111541748
1773519346.1669,4,931,23.0,33.0,0.5271,-0.8494,0.1367,-2.916,2.1832,-1.7252,0.9824,0.2512,-0.0085,0.9313,2.8702,-2.4504,70.30024860781758,88.12557743520135,4.030599617922872,3.8871362067722814,0.1503403571389477,0.0028230393204475,5.0,0.0,rest,92.97716019627077,3.9012578076669273,,-3.4929199218749574,0.9238107204437256
1773519346.2669,2,937,22.0,34.0,0.5591,-0.8403,0.127,-6.3435,6.4275,-2.4046,0.979,0.2502,0.0151,1.2214,2.313,-1.2595,70.19094598483062,88.10251883715003,9.345311640603535,2.9031236987079967,0.0368181023865954,0.0007838557759842,15.0,0.0,rest,90.38889352524879,1.8975031590630056,,-6.058258056640575,0.9427406191825867
1773519346.367,2,934,26.0,33.0,0.5327,-0.8542,0.1396,-6.5496,10.2977,-2.8397,0.9802,0.2603,-0.0073,1.6947,2.4962,0.2366,70.42851399905746,88.08754232467305,12.530114985106882,3.0263843262216388,0.0505838962932125,0.0163095925218903,5.0,-10.0,rest,91.46641737289005,1.8911297986297297,,-6.803344726562486,0.948448657989502
1773519346.4671,0,939,23.0,32.0,0.5012,-0.8625,0.1387,-5.8626,13.9618,-3.2366,0.9819,0.2517,-0.0198,0.3359,4.0611,-0.5267,70.98508416023628,88.23537584404943,15.484751130063408,4.108865404220489,0.0436001359599047,0.0028416562899347,-10.0,0.0,rest,93.18363882641391,1.6452322679315943,,-7.161132812499975,0.9339607954025269
1773519346.5671,0,935,24.0,33.0,0.553,-0.8472,0.1648,-1.7939,2.084,-1.7328,0.9839,0.2437,-0.0002,0.2137,2.4122,-0.7634,70.42259148259845,88.22883407827177,3.2501890791152444,2.5391250638753498,0.0973169523083494,0.0078201803904154,-20.0,0.0,rest,94.20466327578751,0.9292922480689607,,-6.0473937988281,0.9376018047332764
1773519346.6672,0,934,19.0,32.0,0.5564,-0.8418,0.189,-6.1298,5.458,-2.3435,0.9795,0.2551,-0.0144,0.7405,1.2748,-0.8626,70.20539105169968,88.09678744128418,8.535584589821601,1.7080790526202232,0.0183401933998927,0.0117856529990179,-10.0,15.0,rest,92.59118339871193,1.765264046802468,,-3.803466796874968,0.924776017665863
1773519346.7673,3,923,22.0,36.0,0.5376,-0.8589,0.1284,-3.2443,4.855,-2.2214,0.9805,0.2661,-0.0066,0.0153,2.0229,0.4733,69.91225475092564,88.02932894344424,6.247489531803955,2.0775878778044503,0.0649963397459363,0.0018390596540962,30.0,-10.0,rest,91.93869023270649,3.6533613107454506,,-3.8362426757812074,0.9184353947639465
1773519346.8673,1,935,25.0,30.0,0.5564,-0.8357,0.1394,-5.9542,6.2214,-2.5878,0.9832,0.2424,-0.0029,0.855,2.4427,1.0992,69.78957739261071,88.03111564707945,8.991942195098899,2.811769714966004,0.0037269212373047,0.0150863296053016,15.0,-20.0,rest,92.90352848484014,2.660548793610346,,-3.8362426757812074,0.9192273020744324
1773519346.9674,1,939,25.0,32.0,0.5356,-0.854,0.1597,-1.1374,5.5878,-1.2137,0.9893,0.2437,-0.0164,1.9084,2.2061,0.2595,69.57445010666511,88.00931967965475,5.83011623297512,2.928516351328775,0.1503185085461811,0.0444724731218149,-10.0,15.0,rest,92.75282098843093,2.5195580015037744,,-3.476684570312454,0.9079902768135071
1773519347.0675,0,938,23.0,33.0,0.5552,-0.8696,0.1575,-1.1679,4.5191,-1.4427,0.9844,0.2712,0.0308,2.8626,3.9924,-0.2443,69.26860114234887,88.13044784905104,4.885451720158536,4.918680616791458,0.0645016933546493,0.0468493197288888,-25.0,5.0,rest,91.5768258989866,2.5195580015037744,,-4.936828613281232,0.9554364681243896
1773519347.1675,0,937,20.0,33.0,0.5576,-0.8267,0.1455,-5.6718,3.9313,-2.6641,0.9868,0.2126,-0.0198,2.4962,-0.313,-0.7786,68.94040152855251,87.89298039606416,7.397422776886556,2.6334770551497124,0.0920999277782952,0.0461649593265467,5.0,0.0,rest,92.25406220582009,1.2750805350988288,,-4.936828613281232,0.9262887239456177
1773519347.2676,1,936,24.0,33.0,0.5601,-0.8467,0.1433,3.4275,-5.4427,-2.8779,0.97,0.2876,-0.0339,1.8168,0.7786,-2.0153,67.69048408676883,87.67896636343121,7.046491889585909,2.822837985078137,0.2718362560167808,0.0668055816381529,15.0,0.0,rest,91.65799337018365,1.8925638795225341,,-6.907958984374982,0.9259507060050964
1773519347.3677,2,933,23.0,33.0,0.5708,-0.8867,0.1265,-6.542,17.2061,-6.4962,0.9746,0.3103,-0.0198,-0.8244,-2.1985,6.5038,68.67304524239142,87.15604444751497,19.520457362725907,6.914654875696979,0.2156507671689544,0.0458205950338796,-15.0,0.0,rest,91.74338897679156,1.2378178614670423,,-5.3921508789062145,0.9302977323532104
1773519347.4677,0,938,21.0,33.0,0.625,-0.8591,0.113,-6.2672,14.4275,-2.542,0.9844,0.189,-0.0391,-1.5573,0.0229,5.6794,69.42953211861965,86.99331292604819,15.933998747646491,5.889082446357836,0.1378907701751841,0.0463461642597617,100.0,0.0,rest,102.33212157172979,2.2362484117221744,,-3.5665588378905966,0.9638906121253967
1773519347.5678,2,936,43.0,33.0,0.6021,-0.8267,0.1558,-2.145,10.0458,-20.542,0.9902,0.2119,-0.0474,0.771,3.8397,2.0916,69.7372695961031,87.18236969397773,22.96721329722002,4.43987923822259,0.1547720068631342,0.0748490867859141,530.0,0.0,rest,121.58266305018182,1.5601397824135805,,-0.435333251953125,0.9545276761054993
1773519347.6679,0,935,127.0,33.0,0.6619,-0.7642,0.2327,3.0763,14.6412,-45.8015,0.9958,0.2114,-0.0156,0.2137,5.4198,-0.9084,70.57024624222632,87.52952032502567,48.18304433491101,5.49955364461517,0.0972366203453456,0.0031436557116681,525.0,-15.0,lift_left,114.4118365328131,1.5601397824135805,,6.6629638671875036,0.9660235047340393
1773519347.7679,2,942,148.0,30.0,0.6931,-0.7109,0.2112,15.542,7.2748,-47.9084,0.9897,0.2212,-0.022,2.1374,3.1756,-1.8855,70.73304169892785,87.63696216266553,50.88900932028447,4.267086168569835,0.0279093020882525,0.0365193967708898,185.0,-15.0,lift_left,97.57128147307768,1.0410906554348225,,18.774536132812543,0.932297945022583
1773519347.868,0,936,164.0,30.0,0.6833,-0.7219,0.2769,3.458,10.626,-52.7099,0.9783,0.2522,-0.0325,0.2443,2.687,-0.4122,71.18910067762579,87.65614419639778,53.88138081016484,2.729388270290616,0.1821949196903954,0.0123311348160226,140.0,10.0,lift_left,94.03671004425831,6.099588575153392,,34.6721343994141,0.7652685046195984
1773519347.9681,0,937,176.0,32.0,0.7695,-0.5474,0.2568,22.2977,12.7023,-45.1145,0.9878,0.2402,-0.022,0.542,3.1985,1.374,72.04696663755448,87.7420301073334,51.90235024379917,3.523072841994613,0.1151726559007948,0.0118277065560767,100.0,0.0,lift_left,90.50213861543895,6.455651191915684,,41.43441772460939,0.0
1773519348.0681,0,940,184.0,30.0,0.8352,-0.5654,0.3091,28.8092,27.542,-60.916,0.9897,0.2163,-0.0151,1.2595,3.7099,0.3893,74.35212337278097,87.90361383945933,72.79622809349397,3.9371630332004286,0.5534329734336124,0.0202833824269743,75.0,0.0,lift_left,,,,,0.0
1773519348.1682,0,939,191.0,32.0,0.9424,-0.3994,0.3728,54.6718,3.0611,-73.8168,0.9954,0.2261,-0.0159,0.7557,4.2977,-1.1145,74.36301269245706,88.11015896901584,91.90917261454376,4.5037115837939705,0.0050373694909267,0.0175907808123521,100.0,15.0,lift_left,101.0085663812104,1.8150587790186563,,10.155090332031289,0.0
1773519348.2683,0,947,204.0,33.0,0.9231,-0.2742,0.4282,33.8855,4.6641,-95.855,0.991,0.2271,-0.0024,1.7099,3.1832,-1.9313,74.55589032436114,88.20175186185135,101.7750557064942,4.097125814519246,0.2906045193272788,0.0450187695684867,110.0,0.0,lift_left,98.13877740205734,3.1712068354388814,-22.917314023410164,19.740234375000032,0.0
1773519348.3683,4,941,213.0,32.0,1.0728,-0.0952,0.3958,19.9008,17.2519,-78.5954,0.9829,0.2385,-0.0303,1.6336,1.6947,-0.7939,76.13986057109433,88.12890422167608,82.89093313149515,2.4841365220132325,1.2079099065425605,0.0086001733494878,130.0,0.0,lift_left,95.2689884229043,4.5273548918591064,-22.917314023410164,29.325378417968775,0.0
1773519348.4684,4,939,230.0,33.0,0.7871,-0.0359,0.1975,-5.6489,3.8931,-57.2672,0.9822,0.2532,-0.0366,5.2137,9.458,3.0,76.51244086215023,88.80122363181708,57.67667201442885,11.20876584151886,1.13389216150931,0.0450032271547495,200.0,10.0,lift_left,,3.1376140407045554,,15.751770019531275,0.0
1773519348.5685,0,924,253.0,34.0,0.8652,0.0449,0.3115,-12.9618,4.6565,-8.0763,0.9812,0.207,0.0125,5.2901,10.5954,2.5191,76.83874859250554,89.62487102897137,15.966147725108897,12.107581260516072,0.9259632801313822,0.014571331313683,105.0,10.0,lift_left,,3.1376140407045554,,15.751770019531275,0.0
1773519348.6685,0,927,251.0,35.0,0.9248,0.0735,0.3665,-3.1374,14.4885,-4.3053,0.9907,0.2063,0.0146,0.5954,4.8702,-0.7863,78.08168263911288,89.87382171108767,15.436823478293713,4.969065997750483,0.6578456632681629,0.0670740796140234,35.0,-10.0,lift_left,,,,,0.0
1773519348.7686,0,941,260.0,32.0,0.9695,0.106,0.395,-4.9847,11.5267,1.1679,0.989,0.2339,0.0039,1.9924,2.0,-2.1145,78.99222465521125,89.80618856136365,12.612534931170655,3.527147290658557,0.1187474799573995,0.0065163610394314,120.0,-15.0,lift_left,,,,,0.0
1773519348.8687,0,942,275.0,32.0,0.8789,0.075,0.4124,-3.4885,12.4046,-12.8321,0.9846,0.2397,-0.0024,1.2748,3.3664,-0.855,79.918083472711,89.86630992259913,18.18533815522824,3.6998363477321536,0.462078030540658,0.0149555653229938,105.0,0.0,lift_left,,,,,0.0
1773519348.9687,0,939,281.0,32.0,0.8816,0.0461,0.3767,-18.6947,12.7634,-18.5573,0.9868,0.2302,0.0029,1.6412,3.3435,0.2137,80.90471768575038,89.93400489745656,29.27062641864708,3.730710036976876,0.2336036393789464,0.0059065482672826,95.0,-5.0,lift_left,,,,,0.0
1773519349.0688,1,915,294.0,31.0,0.8901,0.1108,0.4866,-13.8168,8.5954,-11.7634,0.9897,0.2227,0.0139,-0.2595,3.4885,0.1756,81.34340881920954,90.02309329885256,20.078905422358066,3.5025430561236504,0.2621475906711656,0.0014881379256082,170.0,-5.0,lift_left,,,,,0.0
1773519349.1689,7,948,315.0,31.0,0.897,0.0967,0.459,-12.0305,14.8702,-3.4351,0.9885,0.2239,0.0107,1.9924,2.5496,0.7099,82.42168450376278,90.0169620566026,19.43336538790953,3.312714284389766,0.1274689434808973,0.0311360038058094,90.0,15.0,lift_left,,,,,0.0
1773519349.269,0,939,312.0,34.0,0.8713,0.0857,0.4727,-4.458,13.1069,-5.4656,0.9824,0.2271,0.0037,1.5038,3.5115,-0.2443,83.28030939129174,90.10038967786818,14.884131649847763,3.827757722218061,0.1881159698653356,0.002026803277223,85.0,15.0,lift_left,,,,,0.0
1773519349.3691,0,939,332.0,34.0,0.9224,0.0823,0.4946,-6.5191,10.1374,-1.7405,0.9858,0.2332,0.0193,0.9695,2.458,-0.9084,83.83761383180567,90.07220480096598,12.177638679974043,2.7940803155958136,0.0070631307590529,0.0195472179098243,115.0,-10.0,lift_left,,,,,0.0
1773519349.4691,2,940,335.0,32.0,0.8838,0.1238,0.4431,-6.6107,12.2214,-1.6565,0.9822,0.2444,0.0122,0.6947,2.9466,-0.7023,84.60856645207389,90.0797314354726,13.993139915687255,3.107778135581753,0.1193439739677515,0.0179868597828647,120.0,-10.0,lift_left,,,,,0.0
1773519349.5692,1,940,356.0,32.0,0.9111,0.0984,0.4614,-4.4122,7.0916,-5.4351,0.9846,0.2231,0.0083,1.1832,3.1603,-1.1679,84.86386122970683,90.13233463810724,9.964868860652407,3.5709170726859507,0.2223729550870035,0.0031695514026564,135.0,-5.0,lift_left,,,,,0.0
1773519349.6693,4,940,362.0,31.0,0.929,0.1226,0.4531,-6.7176,3.8244,-6.687,0.9854,0.2334,0.0198,0.3817,2.9695,-0.6336,84.80525536472591,90.15326799788885,10.220966398535904,3.060240856534008,0.0565036537262508,0.0293336996696957,145.0,5.0,lift_left,,,,,0.0
1773519349.7694,1,930,385.0,33.0,0.9197,0.0964,0.4177,-6.0611,7.9237,-1.1069,0.9753,0.2363,0.0205,1.7939,3.4962,-0.5115,85.18586066518374,90.21945686784738,10.037289599787384,3.9627167322431713,0.0884291042748486,0.0207462660851487,180.0,15.0,lift_left,,,,,0.0
1773519349.8694,2,939,398.0,34.0,0.9097,0.0784,0.4617,-9.9771,10.4046,2.1832,0.9834,0.2236,0.0205,0.3893,3.1527,0.7405,85.75701046024103,90.26679739585548,14.579594912410975,3.2618111579305142,0.3508122167827554,0.0604000679298444,155.0,-15.0,lift_left,,,,,0.0
1773519349.9695,1,941,416.0,30.0,0.9521,0.084,0.5132,-9.5878,2.7634,6.2443,0.9905,0.2253,0.0037,0.3206,2.7099,2.2748,85.53982347405972,90.27070790213934,11.77087808491788,3.552612758238646,0.2920038724643292,0.015900339508762,215.0,-5.0,lift_left,,,,,0.0
1773519350.0696,2,931,441.0,33.0,0.9451,0.0818,0.5195,-0.8397,-1.3206,0.0153,0.9824,0.2144,0.0032,1.3435,2.1145,0.2748,84.91773342756878,90.22626305911764,1.5650286067673012,2.520241563818834,0.2015697104979341,0.0615566659804578,215.0,10.0,lift_left,,,,,0.0
1773519350.1697,1,939,459.0,32.0,0.937,0.0894,0.4529,-3.1603,5.7252,-5.4198,0.9824,0.2036,-0.021,2.7252,2.2824,-1.2595,85.05587935432132,90.2100321563824,8.49350594101164,3.7712604060181256,0.8070302186334843,0.0050231283271851,-10.0,-10.0,lift_left,,,,,0.0
1773519350.2698,0,949,439.0,31.0,0.8386,0.0732,0.3716,-2.5649,3.6794,-1.687,0.9744,0.2439,-0.0112,1.7328,3.1069,-1.6489,85.02923099422185,90.2289663935704,4.791937538198928,3.921006842636212,0.613276295482934,0.0750760122781479,145.0,-10.0,lift_left,,,,,0.0
1773519350.3698,0,951,488.0,30.0,0.8154,0.0862,0.4214,-3.8092,1.4962,2.2061,0.989,0.2434,0.0,0.5649,3.0,-0.542,84.71903825756479,90.24186446832762,4.649246851910533,3.100463837879745,0.3650455953326559,0.0763246298087294,205.0,0.0,lift_left,,,,,0.0
1773519350.4699,1,939,480.0,31.0,0.8809,0.0842,0.4509,-4.4046,14.0305,4.8931,0.9941,0.2273,0.0083,1.8626,3.542,-1.3817,85.6495167487383,90.32639269755902,15.498317941634827,4.233690783465415,0.69637359110717,0.0114696554550941,145.0,0.0,lift_left,,,,,0.0
1773519350.57,1,942,517.0,30.0,0.9316,0.1152,0.4949,-3.7557,3.5878,-3.0,0.9944,0.2305,0.009,2.0076,3.0534,-1.7023,85.5159353823787,90.3578945369566,5.998132320147664,4.031319214599608,0.4765223620867292,0.0365146652143033,140.0,-5.0,lift_left,,,,,0.0
1773519350.6701,3,939,508.0,30.0,0.7952,0.0186,0.4165,-14.8397,23.8244,7.4656,0.9983,0.2412,0.0117,1.2366,1.7863,1.1908,87.38705674539445,90.25382721361744,29.04399963520865,2.4775092108809607,0.3749641423415012,0.0082248188384781,165.0,-5.0,lift_left,,,,,0.0
1773519350.7701,1,945,550.0,29.0,0.8472,0.0193,0.5044,-13.9695,6.3664,12.9389,0.9998,0.2131,0.0198,0.8092,4.3969,-1.2061,87.44748576230049,90.43799828260772,20.077178895950496,4.630573556267085,0.4930268093238354,0.0788881255884133,255.0,0.0,lift_left,,,,,0.0
1773519350.8702,1,939,559.0,30.0,0.9148,-0.1016,0.3818,-27.0229,31.313,52.2748,0.9849,0.2295,0.0076,0.9618,1.5344,0.6794,90.100035609473,90.31713232255552,66.65880143274404,1.934173456544164,0.0192750387778101,0.0737639972632209,60.0,5.0,lift_left,,,,,0.0
1773519350.9703,1,941,562.0,30.0,0.8594,-0.1575,0.4656,-32.0305,15.4046,37.9313,0.9805,0.2322,0.0125,0.8779,2.9313,0.2595,91.012353986086,90.331220622759,51.9811326454128,3.070923045274824,0.436021800022896,0.0076879786600791,60.0,5.0,lift_left,,,,,0.0
1773519351.0704,0,940,571.0,31.0,0.7639,-0.3333,0.3635,-35.3588,-13.1527,89.1756,0.979,0.2456,0.0298,0.2748,2.0611,0.7786,89.04621581344537,90.24294022757428,96.8272993018498,2.220330202920277,0.341583410799342,0.0079743866808201,30.0,-5.0,lift_left,,,,,0.0
1773519351.1704,0,942,568.0,29.0,0.9014,-0.3389,0.439,-26.1145,11.8626,72.0687,0.9863,0.2131,-0.0217,0.6336,3.0916,0.2137,89.59578133602051,90.29599688294206,77.56665461846347,3.163085077894681,1.0654639224349505,0.031507417276807,130.0,10.0,lift_left,,,,,0.0
1773519351.2705,1,942,597.0,33.0,0.7759,-0.6106,0.5337,-19.4656,-2.9695,60.626,0.9797,0.217,0.0078,5.3359,5.7481,-0.9008,88.38753583890906,90.60345108464814,63.743543905324245,7.894550212646696,0.649490973496365,0.0288565870172519,-10.0,10.0,lift_left,112.88906205089161,10.684751336929313,,38.17385864257817,0.0
1773519351.3706,2,943,566.0,31.0,0.8027,-0.6802,0.5522,-19.0229,-13.0687,55.1221,0.9763,0.2314,0.0186,4.4351,2.6031,-0.3359,86.18896604525887,90.57897587892153,59.75874456939336,5.153549304120414,0.6376714173875081,0.0656928175971593,-40.0,-10.0,lift_left,115.41726540054702,13.793181598689264,,41.061782836914105,0.9310007095336914
1773519351.4707,0,947,589.0,31.0,0.6296,-0.6677,0.384,-17.7252,-11.5267,38.0153,0.9915,0.2207,0.0415,4.2595,0.5878,1.8321,84.12082204020646,90.36976510425662,43.499546687523086,4.673910514761702,0.9242403046438784,0.023475839277417,165.0,-10.0,lift_left,117.94546875020245,13.0401152523335,,18.505310058593754,0.8963152170181274
1773519351.5708,7,941,599.0,29.0,0.6292,-0.7112,0.3242,-21.4122,-13.4809,40.2443,0.9939,0.167,-0.0278,4.1756,-0.1221,0.2901,81.89396363812658,90.1570676377435,47.53757099537165,4.187445734573763,0.0608443130542313,0.0698495261591247,155.0,20.0,lift_left,119.57912781028378,8.604957664679537,,25.21493530273439,0.9168964624404907
1773519351.6708,0,941,620.0,35.0,0.554,-0.7744,0.2429,-27.313,-19.0916,30.0458,0.9746,0.2334,-0.0312,5.0534,3.3664,-5.8397,79.0714577504644,90.21217167265978,44.86913479442188,8.424464173465278,0.2430221476916261,0.0051205278730392,65.0,20.0,lower_left,116.37657935043313,4.498409997528474,,23.38366699218751,0.0
1773519351.7709,0,942,612.0,33.0,0.5662,-0.8555,0.2329,-22.855,-11.2137,22.2748,0.9749,0.2524,0.0173,-1.3588,1.9466,-4.1374,77.04232698705971,90.10774124389404,33.826983426400886,4.770080477308533,0.2413758460321841,0.1208038136238975,-40.0,-20.0,lower_left,,,,,0.0
1773519351.871,3,938,612.0,31.0,0.551,-0.8557,0.1643,-18.6794,-22.0382,21.4351,0.9968,0.2458,0.0173,-1.4885,2.0611,-0.1527,73.98789438238511,90.02987213763159,35.9731254634623,2.546975215819738,0.18847594549944,0.0623652473181479,-1900.0,-20.0,lower_left,83.90119291207391,7.166775569908269,,38.129791259765646,0.0
1773519351.9711,0,943,232.0,29.0,0.5369,-0.8381,0.1953,-12.6183,-14.3435,15.2595,0.9993,0.2026,-0.0083,0.1603,1.9695,1.7328,71.74167444484736,89.99288030580625,24.45014984391712,2.628159466242488,0.1483598497218818,0.0542274058721159,-2810.0,-5.0,lower_left,83.90119291207391,2.08476695581726,,25.16363525390627,0.8669255971908569
1773519352.0711,1,944,50.0,30.0,0.4224,-0.897,0.1396,-18.1832,5.2366,1.9466,0.9924,0.2175,-0.0029,0.7939,3.2595,0.4733,71.31908059723386,90.06519613495784,19.02209224454555,3.388012743482528,0.0395987945757503,0.0537804561665411,-1025.0,10.0,rest,,0.5159590429021311,,7.069335937500032,0.8832255005836487
1773519352.1712,1,942,27.0,31.0,0.5403,-0.8606,0.1113,1.4275,0.2824,-9.1145,0.9871,0.207,0.0261,0.313,1.3664,-1.5496,70.55852877936141,89.95910551691513,9.229930458026214,2.089564098083617,0.7483703779807871,0.0378597622389453,-120.0,5.0,rest,88.7546820292855,1.6426731014217388,,2.997833251953139,0.8962365388870239
1773519352.2713,1,943,26.0,31.0,0.5659,-0.9961,0.1104,-11.8779,11.5954,5.4351,0.9858,0.2122,0.0037,3.5191,-0.6031,-2.4351,70.87273939939814,89.65782508587883,17.466485667700873,4.321748075721212,0.1290453002001129,0.0001839892930066,0.0,-15.0,rest,90.71583653920867,6.879176918037078,,-1.8042602539062003,0.9242203235626221
1773519352.3714,0,943,27.0,28.0,0.4041,-0.9053,0.0999,-6.0305,8.6107,6.6031,0.981,0.2324,-0.0381,4.9542,-1.8702,-2.8321,70.7776495384414,89.21140542370274,12.414186012381158,6.005209079624122,1.025835374110743,0.0474060178186769,-10.0,15.0,rest,92.75860771670146,4.048444680045987,,-3.7108154296874574,0.9027618765830994
1773519352.4714,2,942,24.0,34.0,0.4353,-0.835,0.0881,-16.9771,15.0992,6.916,0.9514,0.2979,-0.0625,1.1908,2.2366,-1.1679,71.38989845364783,89.0915387411753,23.74950149055765,2.790049212827616,0.0268719685287427,0.0107607530443376,-5.0,10.0,rest,93.76502435284429,7.102559914946125,,-7.704650878906243,0.9098107814788818
1773519352.5715,2,945,26.0,30.0,0.4971,-0.8506,0.1074,-3.9618,-3.8702,-1.3893,0.9778,0.2556,-0.0273,-3.2366,2.4504,2.4198,70.18493044995166,89.05526308990402,5.710031678546101,4.726041870318121,0.8881687414840095,0.0036673431917294,10.0,-10.0,rest,92.93979427759231,7.102559914946125,,-4.08782958984375,0.9041576385498047
1773519352.6716,420,557,26.0,32.0,0.4805,-1.011,0.095,-6.0763,7.4122,-8.7176,0.97,0.2405,-0.0232,0.3206,4.8168,1.3969,70.01408603913261,89.26646200071539,12.956028723725492,5.025502582826915,0.1631663540302935,0.030293180871268,5.0,0.0,rest,91.93395669042926,6.568260935645993,,-2.735504150390593,0.9685641527175903
1773519352.7717,414,550,27.0,30.0,0.4346,-0.854,0.0188,-6.8473,5.5344,-4.7405,0.9924,0.2227,-0.002,-0.5725,3.8244,1.8855,69.69549354046029,89.40295494136066,9.999372025282389,4.302197329272566,0.1841524799331961,0.049510064576792,10.0,-20.0,rest,90.96056078195996,4.555662198949539,,-4.958038330078125,0.9253749251365662
1773519352.8718,118,862,28.0,28.0,0.5083,-0.9597,0.0352,-6.0916,12.7481,-2.9084,0.9861,0.2161,-0.009,5.3969,4.8702,-0.9771,70.1087328051687,89.6447528205655,14.42499340485118,7.334855285552673,0.193205645949101,0.06003961677426,20.0,15.0,rest,91.89048130561787,4.478005038081831,,-6.5636596679687464,0.9161267280578613
1773519352.9718,200,770,31.0,33.0,0.408,-0.9089,0.0393,-0.916,9.0687,-0.1832,0.9753,0.2419,-0.0212,-1.374,2.8473,-2.5496,70.07839180078238,89.6512719477867,9.11668459090255,4.061459522142256,0.1601779170690864,0.0101841592627771,20.0,0.0,rest,97.73017373580738,4.838808997041847,,-6.135314941406218,0.9580733776092529
